issue,system,sku,barcode,product,detail,origio_kind,origio_seasons
NO_BARCODE,cin7,STORAGE-TEXGOIOS-SWATCHES-OS,,"Texgoios Swatches, OS","no barcode, not SS27",CONSUMABLE,CONTINUITY
NO_BARCODE,cin7,STORAGE-TRIMS-OS,,"Trims, OS","no barcode, not SS27",CONSUMABLE,CONTINUITY
NO_BARCODE,cin7,STORAGE-TRÅD-OS,,"Tråd, OS","no barcode, not SS27",CONSUMABLE,CONTINUITY
NO_BARCODE,cin7,STORAGE-UTSTILLINGSDUKKE-ARMER-OS,,"Utstillingsdukke - Armer, OS","no barcode, not SS27",CONSUMABLE,CONTINUITY
NO_BARCODE,cin7,Shipping - 1.  Porterbuddy levert på døren - i mor,,Shipping - 1.  Porterbuddy levert på døren - i morgen (torsd,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - 1.  Porterbuddy levert på døren - om 2 ,,Shipping - 1.  Porterbuddy levert på døren - om 2 dager (ons,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - 1.  Porterbuddy levert på døren - om 3 ,,Shipping - 1.  Porterbuddy levert på døren - om 3 dager (tir,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - 2.  Porterbuddy levert på døren - om 4 ,,Shipping - 2.  Porterbuddy levert på døren - om 4 dager (ons,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Custom,,Shipping - Custom,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - DHL Domestic Express,,Shipping - DHL Domestic Express,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - DHL Domestic Express (Garantert hjemlev,,Shipping - DHL Domestic Express (Garantert hjemlevering før ,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - DHL Domestic Express (Hjemlevering inne,,Shipping - DHL Domestic Express (Hjemlevering innen 1-2 dage,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - DHL Economy (4-10 days delivery),,Shipping - DHL Economy (4-10 days delivery),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - DHL Express,,Shipping - DHL Express,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - DHL Express (1-2 day delivery),,Shipping - DHL Express (1-2 day delivery),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - DHL Express (1-2 days delivery),,Shipping - DHL Express (1-2 days delivery),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - DHL Express (2 days delivery),,Shipping - DHL Express (2 days delivery),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - DHL Express (2-3 days delivery),,Shipping - DHL Express (2-3 days delivery),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - DHL Express (2-5 days delivery),,Shipping - DHL Express (2-5 days delivery),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Free,,Shipping - Free,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Free Shipping,,Shipping - Free Shipping,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Livid Bergen,,Shipping - Livid Bergen,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Livid Oslo,,Shipping - Livid Oslo,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Livid Stavanger,,Shipping - Livid Stavanger,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Livid Trondheim,,Shipping - Livid Trondheim,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - MyPack collect (1-3 dager levering. Hen,,Shipping - MyPack collect (1-3 dager levering. Hentes på nær,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - MyPack collect (Garanterer IKKE leverin,,Shipping - MyPack collect (Garanterer IKKE levering før jul.,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Mypack Collect,,Shipping - Mypack Collect,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Mypack Collect (1-3 dager levering),,Shipping - Mypack Collect (1-3 dager levering),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Mypack Collect (Postnord),,Shipping - Mypack Collect (Postnord),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Past Løkka,,Shipping - Past Løkka,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Past Markveien,,Shipping - Past Markveien,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Pickup Løkka,,Shipping - Pickup Løkka,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Porterbuddy - automatisk Samlevert med ,,Shipping - Porterbuddy - automatisk Samlevert med kommende P,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Porterbuddy - levert på døren - i dag (,,Shipping - Porterbuddy - levert på døren - i dag (fredag) 19,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Porterbuddy - levert på døren - i morge,,Shipping - Porterbuddy - levert på døren - i morgen (mandag),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Porterbuddy - levert på døren - om 2 da,,Shipping - Porterbuddy - levert på døren - om 2 dager (tirsd,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Porterbuddy - levert på døren - om 3 da,,Shipping - Porterbuddy - levert på døren - om 3 dager (tirsd,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Porterbuddy - levert på døren - om 4 da,,Shipping - Porterbuddy - levert på døren - om 4 dager (tirsd,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Porterbuddy - levert på døren - om 5 da,,Shipping - Porterbuddy - levert på døren - om 5 dager (manda,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Porterbuddy levert på døren - i morgen ,,Shipping - Porterbuddy levert på døren - i morgen (onsdag) 1,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Porterbuddy levert på døren - om 2 dage,,Shipping - Porterbuddy levert på døren - om 2 dager (fredag),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Porterbuddy levert på døren - om 3 dage,,Shipping - Porterbuddy levert på døren - om 3 dager (tirsdag,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Postnord,,Shipping - Postnord,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Postnord (1-3 Virkedager),,Shipping - Postnord (1-3 Virkedager),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Postnord (1-3 dager levering. Hentes på,,Shipping - Postnord (1-3 dager levering. Hentes på nærmeste ,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Postnord (1-3 dager),,Shipping - Postnord (1-3 dager),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Postnord (1-3 virkedager levering. Hent,,Shipping - Postnord (1-3 virkedager levering. Hentes på nærm,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Send til butikk for henting Livid Berge,,"Shipping - Send til butikk for henting Livid Bergen, Galleri","no barcode, not SS27",,
NO_BARCODE,cin7,"Shipping - Send til butikk for henting Livid Oslo,",,"Shipping - Send til butikk for henting Livid Oslo, prinsens ","no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Send til butikk for henting Livid Stava,,"Shipping - Send til butikk for henting Livid Stavanger, Kirk","no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Send til butikk for henting Livid Trond,,"Shipping - Send til butikk for henting Livid Trondheim, Olav","no barcode, not SS27",,
NO_BARCODE,cin7,"Shipping - Send til butikk for henting Past Løkka,",,"Shipping - Send til butikk for henting Past Løkka, Markveien","no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Send til butikk for henting Past Stavan,,"Shipping - Send til butikk for henting Past Stavanger, Kirke","no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Shipping,,Shipping - Shipping,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Store pickup Livid Bergen (Klar omgåend,,Shipping - Store pickup Livid Bergen (Klar omgående dersom v,"no barcode, not SS27",,
NO_BARCODE,cin7,"Shipping - Store pickup Oslo, Prinsens gt. 3 (Klar",,"Shipping - Store pickup Oslo, Prinsens gt. 3 (Klar innen 4 t","no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Store pickup Oslo. Markveien 54 (Klar o,,"Shipping - Store pickup Oslo, Markveien 54 (Klar omgående de","no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Store pickup Oslo. Prinsens gt. 3 (Klar,,"Shipping - Store pickup Oslo, Prinsens gt. 3 (Klar omgående ","no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Store pickup Past Stavanger (Klar omgåe,,Shipping - Store pickup Past Stavanger (Klar omgående dersom,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Store pickup Steen & Strøm Pop-up),,Shipping - Store pickup Steen & Strøm Pop-up),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - Store pickup Trondheim (Klar omgående d,,Shipping - Store pickup Trondheim (Klar omgående dersom vare,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - UPS (1-2 business days. Collect at near,,Shipping - UPS (1-2 business days. Collect at nearest UPS pi,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - UPS (Collect at nearest UPS pickup poin,,Shipping - UPS (Collect at nearest UPS pickup point),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - UPS Economy (2-7 business days. Collect,,Shipping - UPS Economy (2-7 business days. Collect at neares,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - UPS Economy (Collect at nearest UPS pic,,Shipping - UPS Economy (Collect at nearest UPS pickup point),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - UPS Expedited (2-7 days delivery. Colle,,Shipping - UPS Expedited (2-7 days delivery. Collect at near,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - UPS Expedited (Collect at nearest UPS d,,Shipping - UPS Expedited (Collect at nearest UPS drop point),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - UPS Express,,Shipping - UPS Express,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - UPS Express (1-2 business days. Collect,,Shipping - UPS Express (1-2 business days. Collect at neares,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - UPS Express (2-3 business days. Collect,,Shipping - UPS Express (2-3 business days. Collect at neares,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - UPS Express (2-5 business days. Collect,,Shipping - UPS Express (2-5 business days. Collect at neares,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - UPS Express (Collect at nearest UPS pic,,Shipping - UPS Express (Collect at nearest UPS pickup point),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - UPS Home Economy (Delivered to your hom,,Shipping - UPS Home Economy (Delivered to your home address),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - UPS Home Expedited (Delivered to your h,,Shipping - UPS Home Expedited (Delivered to your home addres,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - UPS Home Express,,Shipping - UPS Home Express,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping - UPS Home Express (Delivered to your hom,,Shipping - UPS Home Express (Delivered to your home address),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  1. Porterbuddy levert på døren - om 2 ,,Shipping -  1. Porterbuddy levert på døren - om 2 dager (tir,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  1. Porterbuddy levert på døren - om 3 ,,Shipping -  1. Porterbuddy levert på døren - om 3 dager (man,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  1.  Porterbuddy levert på døren - i da,,Shipping -  1.  Porterbuddy levert på døren - i dag (tirsdag,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  1.  Porterbuddy levert på døren - i mo,,Shipping -  1.  Porterbuddy levert på døren - i morgen (tors,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  1.  Porterbuddy levert på døren - om 2,,Shipping -  1.  Porterbuddy levert på døren - om 2 dager (ma,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  1.  Porterbuddy levert på døren - om 3,,Shipping -  1.  Porterbuddy levert på døren - om 3 dager (ma,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  1.  Porterbuddy levert på døren - om 4,,Shipping -  1.  Porterbuddy levert på døren - om 4 dager (ma,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  1.  Porterbuddy levert på døren - om 5,,Shipping -  1.  Porterbuddy levert på døren - om 5 dager (ma,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  1.  Porterbuddy levert på døren - om 6,,Shipping -  1.  Porterbuddy levert på døren - om 6 dager (to,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  1.  Porterbuddy levert på døren - om 7,,Shipping -  1.  Porterbuddy levert på døren - om 7 dager (ma,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  1.  Porterbuddy levert på døren - om 8,,Shipping -  1.  Porterbuddy levert på døren - om 8 dager (on,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  2. Porterbuddy levert på døren - i dag,,Shipping -  2. Porterbuddy levert på døren - i dag (torsdag),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  2. Porterbuddy levert på døren - om 4 ,,Shipping -  2. Porterbuddy levert på døren - om 4 dager (tir,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  2.  Porterbuddy levert på døren - i da,,Shipping -  2.  Porterbuddy levert på døren - i dag (onsdag),"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  2.  Porterbuddy levert på døren - i mo,,Shipping -  2.  Porterbuddy levert på døren - i morgen (tirs,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  2.  Porterbuddy levert på døren - om 2,,Shipping -  2.  Porterbuddy levert på døren - om 2 dager (ma,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  2.  Porterbuddy levert på døren - om 3,,Shipping -  2.  Porterbuddy levert på døren - om 3 dager (fr,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  2.  Porterbuddy levert på døren - om 4,,Shipping -  2.  Porterbuddy levert på døren - om 4 dager (on,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  2.  Porterbuddy levert på døren - om 5,,Shipping -  2.  Porterbuddy levert på døren - om 5 dager (on,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  2.  Porterbuddy levert på døren - om 6,,Shipping -  2.  Porterbuddy levert på døren - om 6 dager (sø,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  2.  Porterbuddy levert på døren - om 7,,Shipping -  2.  Porterbuddy levert på døren - om 7 dager (ma,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  2.  Porterbuddy levert på døren - om 8,,Shipping -  2.  Porterbuddy levert på døren - om 8 dager (ma,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  3. Porterbuddy levert på døren - i mor,,Shipping -  3. Porterbuddy levert på døren - i morgen (tirsd,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  3.  Porterbuddy levert på døren - om 1,,Shipping -  3.  Porterbuddy levert på døren - om 10 dager (f,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  3.  Porterbuddy levert på døren - om 2,,Shipping -  3.  Porterbuddy levert på døren - om 2 dager (fr,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  3.  Porterbuddy levert på døren - om 3,,Shipping -  3.  Porterbuddy levert på døren - om 3 dager (ma,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  3.  Porterbuddy levert på døren - om 4,,Shipping -  3.  Porterbuddy levert på døren - om 4 dager (to,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  3.  Porterbuddy levert på døren - om 5,,Shipping -  3.  Porterbuddy levert på døren - om 5 dager (ti,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  3.  Porterbuddy levert på døren - om 6,,Shipping -  3.  Porterbuddy levert på døren - om 6 dager (to,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  3.  Porterbuddy levert på døren - om 7,,Shipping -  3.  Porterbuddy levert på døren - om 7 dager (ma,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  3.  Porterbuddy levert på døren - om 8,,Shipping -  3.  Porterbuddy levert på døren - om 8 dager (sø,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  4.  Porterbuddy levert på døren - om 1,,Shipping -  4.  Porterbuddy levert på døren - om 11 dager (t,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  4.  Porterbuddy levert på døren - om 3,,Shipping -  4.  Porterbuddy levert på døren - om 3 dager (ti,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  4.  Porterbuddy levert på døren - om 4,,Shipping -  4.  Porterbuddy levert på døren - om 4 dager (fr,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  4.  Porterbuddy levert på døren - om 5,,Shipping -  4.  Porterbuddy levert på døren - om 5 dager (ti,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  4.  Porterbuddy levert på døren - om 6,,Shipping -  4.  Porterbuddy levert på døren - om 6 dager (fr,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  4.  Porterbuddy levert på døren - om 7,,Shipping -  4.  Porterbuddy levert på døren - om 7 dager (fr,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  5.  Porterbuddy levert på døren - om 4,,Shipping -  5.  Porterbuddy levert på døren - om 4 dager (on,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  5.  Porterbuddy levert på døren - om 6,,Shipping -  5.  Porterbuddy levert på døren - om 6 dager (to,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  5.  Porterbuddy levert på døren - om 7,,Shipping -  5.  Porterbuddy levert på døren - om 7 dager (to,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  5.  Porterbuddy levert på døren - om 9,,Shipping -  5.  Porterbuddy levert på døren - om 9 dager (ti,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  6.  Porterbuddy levert på døren - om 1,,Shipping -  6.  Porterbuddy levert på døren - om 10 dager (m,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  6.  Porterbuddy levert på døren - om 7,,Shipping -  6.  Porterbuddy levert på døren - om 7 dager (ma,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping -  6.  Porterbuddy levert på døren - om 9,,Shipping -  6.  Porterbuddy levert på døren - om 9 dager (ma,"no barcode, not SS27",,
NO_BARCODE,cin7,Shipping refund,,Shipping refund,"no barcode, not SS27",,
NO_BARCODE,cin7,VN-ONLN-10022-OS,,Polo Ralph Lauren quarter-zip sweater (3XL),"no barcode, not SS27",,
NO_BARCODE,cin7,VN-ONLN-10023-OS,,Polo Jeans Ralph Lauren quarter-zip sweater (2XL),"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,VN-ONLN-10024-OS,,Polo Ralph Lauren quarter-zip sweater (L),"no barcode, not SS27",,
NO_BARCODE,cin7,VN-ONLN-10025-OS,,Chaps Ralph Lauren quarter-zip sweater (S),"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,VN-ONLN-10026-OS,,Chaps Ralph Lauren quarter-zip sweater (XL),"no barcode, not SS27",,
NO_BARCODE,cin7,VN-ONLN-10027-OS,,Tommy Hilfiger quarter-zip sweater (M),"no barcode, not SS27",,
NO_BARCODE,cin7,VN-ONLN-649,,Polo Ralph Lauren Rugby Shirt (XL),"no barcode, not SS27",,
NO_BARCODE,cin7,Vareprøver,,Vareprøver,"no barcode, not SS27",,
NO_BARCODE,cin7,testprod,,testprod,"no barcode, not SS27",,
NO_BARCODE,origio,2526-1208-511-L16,,M.O.P button 511 White,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,2526-1208-511-L18,,M.O.P button 511 White,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,2526-1208-5120-L18,,M.O.P button 5120 Trocas Smoke Brown,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,2526-1208-5120-L24,,M.O.P button 5120 Trocas Smoke Brown,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,2526-1208-5120-L32,,M.O.P button 5120 Trocas Smoke Brown,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,2526-1208-515-L16,,M.O.P button 515 Smoke,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,2526-1208-515-L18,,M.O.P button 515 Smoke,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,2526-1208-515-L20,,M.O.P button 515 Smoke,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,2526-1208-515-L24,,M.O.P button 515 Smoke,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,2526-1208-515-L28,,M.O.P button 515 Smoke,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,2526-1208-515-L32,,M.O.P button 515 Smoke,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,2526-1208-516-L18,,M.O.P button 516 White White,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,2526-1208-516-L20,,M.O.P button 516 White White,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,2526-1208-517-L16,,M.O.P button 517 White,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,2526-1208-517-L18,,M.O.P button 517 White,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,2526-1208-517-L20,,M.O.P button 517 White,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,2526-1208-517-L24,,M.O.P button 517 White,"no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,origio,EXT-BKST-BST-MNKSD-42,,Boston Mink Suede,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-FRM-BDWSH-RFL,,Apothecary Body Wash Refill,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-FRM-GLSW-OS,,0405 Glass Wide,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-FRM-TWWHH-OS,,Heavy Towel Bone White Hand,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-HST-EML-OFGR-6,,Emilia Offwhite/Natural grey,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-HST-EML-OFGR-8,,Emilia Offwhite/Natural grey,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-HSTR-megan-6-6,,Megan Black,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-HSTR-megan-8-8,,Megan Black,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-KEEN-JAS-BB-40.5,,Jasper Black/Black,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-PF-4-INCN-OS,,Teakwood and Tobacco Incense,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-PF-PIN125-OS,,Piñon 12.5 Oz Candle - feil sku,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-PNT-YS1025NV-L,,Thornham FW25 Navy Fleck,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-PR-AVR-VLGR-8.5,,Avoriaz Velours Graphite,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-PR-AVR-VLGR-9.5,,Avoriaz Velours Graphite,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-RW-3140-10,,3140 Classic Chukka,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-RW-3141-10,,3141 Chukka Briar Oil Slick,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-RW-3141-11.5,,3141 Chukka Briar Oil Slick,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-RW-3141-8.6,,3141 Chukka Briar Oil Slick,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-RW-3141-9,,3141 Chukka Briar Oil Slick,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-RW-875-10,,875 Classic Moc,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-RW-875-10.5,,875 Classic Moc,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-RW-875-11.5,,875 Classic Moc,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-RW-875-8,,875 Classic Moc,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-RW-875-9,,875 Classic Moc,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-RW-875-9.5,,875 Classic Moc,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,EXT-ST-CRSSM3-SG-OS,,Cirrus No. 3 Iron Steamer - Sage,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,GFTWRP,,Gift Wrap,"no barcode, not SS27",SERVICE,CONTINUITY
NO_BARCODE,origio,LIV-ADNOX-WHT-L,,White Ox,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,LIV-ADNOX-WHT-M,,White Ox,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,LIV-ADNOX-WHT-S,,White Ox,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,LIV-ADNOX-WHT-XS,,White Ox,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,LIV-ADNPP-BL-CHCK-L,,Blue Check Pop,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,LIV-ADNPP-BL-CHCK-M,,Blue Check Pop,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,LIV-ADNPP-BL-CHCK-S,,Blue Check Pop,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,LIV-ADNPP-BL-CHCK-XS,,Blue Check Pop,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,LIV-ADNPP-BRWN-STRP-L,,Brown Stripe Pop,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,LIV-ADNPP-BRWN-STRP-M,,Brown Stripe Pop,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,LIV-ADNPP-BRWN-STRP-S,,Brown Stripe Pop,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,LIV-ADNPP-BRWN-STRP-XS,,Brown Stripe Pop,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,LIV-AR-BLCK-L,,Aria Black,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,LIV-AR-BLCK-M,,Aria Black,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,LIV-AR-BLCK-S,,Aria Black,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,LIV-AR-BLCK-XL,,Aria Black,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,origio,LIV-AR-BLCK-XS,,Aria Black,"no barcode, not SS27",MERCHANDISE,CONTINUITY
